customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned,usage_segment,value_segment,risk_band
105600,Postpaid,East,App,17,19.5,16.39,1,4,21.34,1,Heavy,Mid,Medium
105601,Prepaid,South,App,50,13.56,6.01,1,2,13.56,1,Moderate,Low,Medium
105602,Family,North,App,69,50.61,19.77,1,7,53.87,0,Heavy,High,Elevated
105603,Family,North,Store,36,47.34,20.44,1,8,50.89,1,Heavy,High,Elevated
105604,Postpaid,North,App,59,23.3,0.2,1,4,23.3,0,Light,Mid,Medium
105605,Postpaid,East,Web,54,21.79,13.4,2,2,22.38,1,Moderate,Mid,Medium
105606,Prepaid,Central,App,19,18.12,10.84,2,0,18.12,0,Moderate,Low,Low
105607,Postpaid,North,App,62,28.13,18.85,1,3,31.01,0,Heavy,Mid,Medium
105608,Postpaid,West,Web,35,34.85,12.19,3,3,34.93,1,Moderate,Mid,Elevated
105609,Postpaid,East,App,1,21.74,9.95,2,3,21.74,0,Moderate,Mid,Medium
105610,Prepaid,North,App,52,25.4,15.13,1,4,26.71,0,Heavy,Mid,Medium
105611,Postpaid,East,App,64,40.03,0.2,0,2,40.03,0,Light,High,Low
105612,Prepaid,South,App,18,12.78,4.78,1,3,12.78,1,Light,Low,Medium
105613,Postpaid,West,Store,20,26.5,17.64,1,4,28.87,1,Heavy,Mid,Medium
105614,Postpaid,South,Web,53,35.47,5.28,2,0,35.47,0,Moderate,High,Low
105615,Prepaid,West,Web,70,11.55,7.83,0,3,11.55,0,Moderate,Low,Medium
105616,Postpaid,Central,App,19,26.19,4.59,1,2,26.19,0,Light,Mid,Medium
105617,Family,South,App,31,36.39,22.25,2,2,40.69,0,Heavy,High,Medium
105618,Postpaid,Central,Web,49,35.19,23.07,3,1,39.84,1,Heavy,High,Medium
105619,Prepaid,South,App,62,28.86,9.42,1,3,28.86,0,Moderate,Mid,Medium
105620,Postpaid,North,App,3,31.94,1.03,1,1,31.94,0,Light,Mid,Low
105621,Prepaid,North,App,15,8.86,7.3,0,3,8.86,1,Moderate,Low,Medium
105622,Postpaid,West,Web,65,29.7,17.54,1,3,32.02,0,Heavy,Mid,Medium
105623,Postpaid,West,Web,38,36.02,10.93,2,3,36.02,0,Moderate,High,Medium
105624,Prepaid,Central,App,55,13.06,1.73,1,2,13.06,0,Light,Low,Medium
105625,Postpaid,West,App,5,23.82,22.43,0,2,28.2,0,Heavy,Mid,Low
105626,Family,East,Web,7,34.07,29.36,4,3,41.36,0,Heavy,High,Elevated
105627,Family,Central,App,53,33.13,11.13,2,2,33.13,0,Moderate,Mid,Medium
105628,Prepaid,Central,Store,28,22.73,7.25,1,2,22.73,0,Moderate,Mid,Medium
105629,Prepaid,West,Web,68,20.83,4.45,2,2,20.83,0,Light,Mid,Medium
105630,Postpaid,East,App,32,27.54,5.26,1,2,27.54,1,Moderate,Mid,Medium
105631,Prepaid,West,App,61,17.43,9.29,1,5,17.43,1,Moderate,Low,Elevated
105632,Postpaid,North,Web,40,23.79,10.52,3,3,23.79,0,Moderate,Mid,Elevated
105633,Prepaid,Central,Web,49,15.15,5.87,1,5,15.15,0,Moderate,Low,Elevated
105634,Prepaid,Central,Store,48,23.7,1.8,1,3,23.7,1,Light,Mid,Medium
105635,Postpaid,West,App,9,27.14,8.35,2,4,27.14,1,Moderate,Mid,Elevated
105636,Prepaid,North,App,58,13.38,14.64,0,2,14.49,0,Moderate,Low,Low
105637,Postpaid,North,Store,71,31.54,5.32,1,5,31.54,0,Moderate,Mid,Elevated
105638,Prepaid,Central,App,28,19.06,10.48,0,2,19.06,0,Moderate,Low,Low
105639,Postpaid,Central,App,25,27.64,3.55,1,7,27.64,0,Light,Mid,Elevated
105640,Postpaid,West,App,44,22.69,11.01,2,4,22.69,1,Moderate,Mid,Elevated
105641,Family,Central,Store,46,32.77,15.31,1,2,34.16,0,Heavy,Mid,Medium
105642,Family,East,App,28,44.37,13.32,2,1,44.93,0,Moderate,High,Medium
105643,Postpaid,Central,Store,20,33.88,2.55,1,1,33.88,1,Light,Mid,Low
105644,Postpaid,North,Store,70,27.79,20.88,2,3,31.52,1,Heavy,Mid,Medium
105645,Prepaid,North,Partner,60,26.1,9.11,2,3,26.1,0,Moderate,Mid,Medium
105646,Postpaid,East,Store,42,31.81,11.98,2,2,31.81,0,Moderate,Mid,Medium
105647,Prepaid,South,Web,28,14.41,8.98,0,1,14.41,0,Moderate,Low,Low
105648,Postpaid,East,App,26,32.48,18.7,0,1,35.3,0,Heavy,High,Low
105649,Prepaid,West,Web,29,17.09,3.11,1,2,17.09,0,Light,Low,Medium
105650,Family,North,Store,43,38.54,13.06,0,3,38.98,1,Moderate,High,Medium
105651,Postpaid,West,Web,1,31.73,14.49,2,4,32.78,1,Moderate,Mid,Elevated
105652,Postpaid,North,Partner,48,36.87,12.8,1,2,37.21,0,Moderate,High,Medium
105653,Postpaid,Central,App,42,29.73,8.95,0,2,29.73,0,Moderate,Mid,Low
105654,Prepaid,South,Partner,11,18.15,7.26,4,5,18.15,1,Moderate,Low,Elevated
105655,Prepaid,West,Web,19,24.21,13.68,1,6,24.92,0,Moderate,Mid,Elevated
105656,Family,West,Web,20,35.11,17.07,0,2,37.24,0,Heavy,High,Low
105657,Family,South,Store,67,34.52,22.82,0,2,39.06,0,Heavy,High,Low
105658,Prepaid,South,App,68,15.9,10.99,1,1,15.9,0,Moderate,Low,Low
105659,Family,North,Web,57,34.78,25.44,1,3,40.43,0,Heavy,High,Medium
105660,Postpaid,South,App,50,32.19,15.17,2,2,33.52,0,Heavy,Mid,Medium
105661,Prepaid,South,Store,69,14.93,9.39,2,2,14.93,0,Moderate,Low,Medium
105662,Postpaid,North,App,53,27.03,21.87,0,5,31.18,0,Heavy,Mid,Medium
105663,Prepaid,West,App,29,28.45,8.83,1,4,28.45,0,Moderate,Mid,Medium
105664,Prepaid,South,Web,26,14.71,4.87,1,2,14.71,1,Light,Low,Medium
105665,Postpaid,South,Web,48,27.38,10.55,0,4,27.38,0,Moderate,Mid,Medium
105666,Prepaid,South,Partner,30,15.08,13.27,1,2,15.61,0,Moderate,Low,Medium
105667,Family,East,Web,33,47.48,19.02,0,6,50.43,0,Heavy,High,Elevated
105668,Postpaid,East,Web,71,31.68,12.33,3,5,31.82,0,Moderate,Mid,Elevated
105669,Family,West,Partner,66,37.0,21.68,0,3,41.06,0,Heavy,High,Medium
105670,Postpaid,East,Store,44,31.19,20.55,0,2,34.79,0,Heavy,Mid,Low
105671,Family,East,Web,24,39.74,15.23,0,5,41.1,0,Heavy,High,Medium
105672,Postpaid,South,Web,32,33.34,19.93,2,3,36.68,0,Heavy,High,Medium
105673,Postpaid,South,Web,24,32.89,18.03,1,3,35.42,0,Heavy,High,Medium
105674,Postpaid,West,Web,31,37.82,21.88,2,3,41.97,1,Heavy,High,Medium
105675,Family,South,Store,27,32.63,41.16,6,5,44.87,0,Power,High,Critical
105676,Prepaid,Central,Store,33,14.8,3.86,1,5,14.8,1,Light,Low,Elevated
105677,Postpaid,East,Web,36,36.19,6.02,0,2,36.19,1,Moderate,High,Low
105678,Family,West,Web,47,39.94,15.31,1,3,41.33,1,Heavy,High,Medium
105679,Postpaid,East,Store,64,22.64,7.83,1,1,22.64,0,Moderate,Mid,Low
105680,Family,Central,App,39,42.7,30.68,1,4,50.54,0,Heavy,High,Medium
105681,Postpaid,East,App,15,35.11,6.7,2,6,35.11,0,Moderate,High,Elevated
105682,Prepaid,East,Store,14,16.25,9.11,0,6,16.25,0,Moderate,Low,Elevated
105683,Postpaid,Central,App,47,17.71,6.42,0,4,17.71,0,Moderate,Low,Medium
105684,Postpaid,West,App,72,16.02,15.62,0,1,17.55,0,Heavy,Low,Low
105685,Prepaid,East,App,23,17.62,1.25,2,4,17.62,1,Light,Low,Elevated
105686,Prepaid,South,App,7,15.55,4.76,2,2,15.55,0,Light,Low,Medium
105687,Prepaid,South,Web,6,9.94,6.47,2,3,9.94,0,Moderate,Low,Medium
105688,Family,West,Store,20,35.59,21.79,1,3,39.7,1,Heavy,High,Medium
105689,Family,South,Web,69,38.32,12.71,0,3,38.62,0,Moderate,High,Medium
105690,Postpaid,North,App,57,20.01,10.34,0,5,20.01,0,Moderate,Mid,Medium
105691,Prepaid,North,App,57,23.06,12.95,0,1,23.46,1,Moderate,Mid,Low
105692,Postpaid,Central,App,24,33.03,13.22,1,5,33.54,1,Moderate,Mid,Elevated
105693,Family,East,App,69,53.03,16.02,1,2,54.72,0,Heavy,High,Medium
105694,Family,East,App,30,25.64,24.09,1,1,30.72,1,Heavy,Mid,Low
105695,Prepaid,Central,Store,29,15.16,12.7,0,4,15.46,0,Moderate,Low,Medium
105696,Prepaid,South,App,68,22.67,7.01,1,2,22.67,1,Moderate,Mid,Medium
105697,Family,West,Web,55,33.06,10.63,0,4,33.06,1,Moderate,Mid,Medium
105698,Family,West,Store,21,40.61,17.22,2,2,42.8,0,Heavy,High,Medium
105699,Prepaid,East,App,47,11.76,11.8,0,3,11.76,0,Moderate,Low,Medium
105700,Family,West,Web,26,48.3,14.3,3,1,49.27,0,Moderate,High,Medium
105701,Prepaid,Central,Store,45,19.68,1.24,1,6,19.68,0,Light,Low,Elevated
105702,Prepaid,South,App,10,21.72,4.13,4,2,21.72,1,Light,Mid,Elevated
105703,Family,North,Store,3,43.52,14.94,2,8,44.76,1,Moderate,High,Critical
105704,Postpaid,West,Web,70,26.34,15.71,3,5,27.9,0,Heavy,Mid,Elevated
105705,Postpaid,South,Store,6,28.15,12.49,1,4,28.36,0,Moderate,Mid,Medium
105706,Family,East,Partner,29,25.23,27.71,2,2,31.82,0,Heavy,Mid,Medium
105707,Family,South,App,15,37.79,24.71,0,5,43.12,0,Heavy,High,Medium
105708,Prepaid,Central,App,2,13.92,15.22,1,6,15.27,1,Heavy,Low,Elevated
105709,Postpaid,West,Web,54,28.17,23.99,0,4,33.21,0,Heavy,Mid,Medium
105710,Family,Central,Store,21,34.54,19.86,1,5,37.84,0,Heavy,High,Elevated
105711,Postpaid,East,Partner,58,17.14,20.11,1,3,20.55,0,Heavy,Mid,Medium
105712,Business,Central,Web,40,58.01,32.99,1,3,66.83,0,Heavy,VIP,Medium
105713,Postpaid,East,Store,47,29.76,22.41,2,6,34.13,0,Heavy,Mid,Elevated
105714,Prepaid,West,Store,49,12.32,8.57,4,2,12.32,1,Moderate,Low,Elevated
105715,Prepaid,West,App,14,8.0,12.52,1,2,8.22,1,Moderate,Low,Medium
105716,Family,East,App,33,38.79,18.84,1,3,41.67,0,Heavy,High,Medium
105717,Business,East,App,56,50.5,33.57,0,6,59.56,0,Heavy,High,Elevated
105718,Prepaid,South,App,17,32.75,3.82,0,2,32.75,0,Light,Mid,Low
105719,Prepaid,South,Web,9,17.62,12.71,1,0,17.92,1,Moderate,Low,Low
105720,Family,West,Web,30,49.82,23.38,1,3,54.6,0,Heavy,High,Medium
105721,Prepaid,North,Partner,65,16.53,7.16,0,4,16.53,1,Moderate,Low,Medium
105722,Prepaid,West,App,24,20.79,7.07,2,7,20.79,1,Moderate,Mid,Elevated
105723,Family,South,Store,28,38.16,19.75,0,4,41.42,1,Heavy,High,Medium
105724,Family,South,App,10,22.81,16.56,0,4,24.72,0,Heavy,Mid,Medium
105725,Family,West,Store,53,34.97,10.2,2,5,34.97,0,Moderate,Mid,Elevated
105726,Postpaid,South,App,25,23.79,6.57,0,2,23.79,0,Moderate,Mid,Low
105727,Prepaid,Central,Store,13,18.5,7.77,1,3,18.5,1,Moderate,Low,Medium
105728,Family,Central,Web,8,34.5,12.04,2,1,34.51,1,Moderate,Mid,Medium
105729,Prepaid,East,App,23,18.5,4.79,2,3,18.5,1,Light,Low,Medium
105730,Prepaid,South,Web,15,14.36,10.64,0,5,14.36,0,Moderate,Low,Medium
105731,Family,North,App,36,36.19,7.93,1,3,36.19,0,Moderate,High,Medium
105732,Postpaid,West,App,31,31.73,4.28,1,0,31.73,0,Light,Mid,Low
105733,Family,North,Partner,36,32.4,18.49,2,3,35.12,1,Heavy,High,Medium
105734,Prepaid,Central,App,27,20.82,8.02,1,3,20.82,1,Moderate,Mid,Medium
105735,Business,Central,App,7,57.71,27.4,1,1,64.18,0,Heavy,VIP,Low
105736,Postpaid,North,Partner,56,36.02,8.54,2,3,36.02,0,Moderate,High,Medium
105737,Postpaid,West,App,40,19.51,4.94,1,3,19.51,0,Light,Low,Medium
105738,Family,East,App,14,38.58,24.94,0,4,44.02,1,Heavy,High,Medium
105739,Postpaid,East,Store,6,16.99,23.97,0,4,22.02,0,Heavy,Mid,Medium
105740,Postpaid,North,Web,68,29.28,15.81,1,2,30.88,1,Heavy,Mid,Medium
105741,Postpaid,West,Store,67,27.88,12.49,1,4,28.08,0,Moderate,Mid,Medium
105742,Family,North,Store,14,45.45,18.11,2,3,48.01,0,Heavy,High,Medium
105743,Family,Central,Partner,31,49.06,11.79,1,5,49.06,0,Moderate,High,Elevated
105744,Postpaid,East,App,42,29.5,22.0,0,3,33.7,0,Heavy,Mid,Medium
105745,Prepaid,West,Store,32,11.63,10.65,0,2,11.63,1,Moderate,Low,Low
105746,Prepaid,Central,Partner,61,8.7,0.76,1,1,8.7,1,Light,Low,Low
105747,Business,West,App,42,57.21,15.24,0,2,58.58,1,Heavy,High,Low
105748,Business,East,Partner,20,72.68,35.96,0,2,82.74,0,Power,VIP,Low
105749,Business,South,Partner,57,60.33,29.06,1,4,67.5,0,Heavy,VIP,Medium
105750,Prepaid,East,Partner,63,9.04,7.82,5,1,9.04,0,Moderate,Low,Elevated
105751,Postpaid,South,App,6,25.05,31.79,2,1,33.36,0,Heavy,Mid,Medium
105752,Family,Central,Store,62,44.2,32.53,0,3,52.82,0,Heavy,High,Medium
105753,Family,South,Web,51,38.86,16.38,0,2,40.7,0,Heavy,High,Low
105754,Prepaid,South,App,67,18.27,16.91,3,2,20.33,0,Heavy,Mid,Medium
105755,Postpaid,West,Store,66,28.87,23.11,4,6,33.53,0,Heavy,Mid,Critical
105756,Prepaid,South,App,4,15.68,11.14,1,1,15.68,0,Moderate,Low,Low
105757,Postpaid,Central,App,32,37.73,16.58,1,1,39.65,0,Heavy,High,Low
105758,Prepaid,South,Web,6,15.0,7.34,0,1,15.0,0,Moderate,Low,Low
105759,Prepaid,North,Partner,1,29.55,7.69,3,1,29.55,0,Moderate,Mid,Medium
105760,Prepaid,West,App,67,22.27,10.83,1,2,22.27,0,Moderate,Mid,Medium
105761,Family,East,App,18,34.13,28.52,0,3,41.07,0,Heavy,High,Medium
105762,Family,Central,Store,5,36.03,22.15,1,3,40.3,0,Heavy,High,Medium
105763,Business,East,App,68,34.42,15.84,2,0,36.03,0,Heavy,High,Low
105764,Postpaid,North,Store,30,22.32,18.57,1,1,25.08,0,Heavy,Mid,Low
105765,Postpaid,South,Web,9,30.62,11.99,1,6,30.62,0,Moderate,Mid,Elevated
105766,Postpaid,South,App,19,32.68,21.07,1,2,36.49,0,Heavy,High,Medium
105767,Postpaid,East,Web,1,33.95,4.89,0,1,33.95,0,Light,Mid,Low
105768,Postpaid,South,App,49,22.3,11.54,0,2,22.3,0,Moderate,Mid,Low
105769,Family,East,App,68,54.93,30.74,2,5,62.8,0,Heavy,VIP,Elevated
105770,Family,Central,Web,29,33.04,17.39,1,1,35.31,1,Heavy,High,Low
105771,Family,East,App,63,33.27,24.76,1,3,38.63,0,Heavy,High,Medium
105772,Prepaid,West,App,25,16.89,7.09,2,3,16.89,0,Moderate,Low,Medium
105773,Postpaid,South,Store,34,24.89,22.1,1,2,29.13,0,Heavy,Mid,Medium
105774,Prepaid,West,App,16,18.3,3.87,3,3,18.3,1,Light,Low,Elevated
105775,Prepaid,South,Store,1,16.66,6.96,2,4,16.66,0,Moderate,Low,Elevated
105776,Postpaid,East,Web,12,31.89,19.76,2,2,35.15,1,Heavy,High,Medium
105777,Postpaid,South,App,43,27.7,29.31,0,3,34.97,1,Heavy,Mid,Medium
105778,Family,North,App,8,29.64,15.18,0,4,30.98,0,Heavy,Mid,Medium
105779,Prepaid,South,App,59,8.0,9.25,2,0,8.0,0,Moderate,Low,Low
105780,Business,South,Web,67,58.39,26.37,0,2,64.42,0,Heavy,VIP,Low
105781,Business,Central,App,21,48.84,33.96,0,7,58.06,0,Heavy,High,Elevated
105782,Postpaid,South,Web,20,26.52,18.43,2,4,29.22,0,Heavy,Mid,Elevated
105783,Family,Central,App,13,38.64,36.3,0,5,48.85,0,Power,High,Medium
105784,Prepaid,East,Web,30,14.85,5.16,0,1,14.85,0,Moderate,Low,Low
105785,Family,South,Web,66,34.35,36.99,0,4,44.85,0,Power,High,Medium
105786,Family,South,Web,29,24.46,14.68,1,1,25.59,0,Moderate,Mid,Low
105787,Family,North,Web,56,45.54,26.55,1,3,51.65,0,Heavy,High,Medium
105788,Family,West,App,24,49.24,20.06,1,1,52.62,0,Heavy,High,Low
105789,Postpaid,North,App,33,20.14,7.65,1,2,20.14,0,Moderate,Mid,Medium
105790,Family,Central,App,36,32.12,19.54,3,1,35.29,1,Heavy,High,Medium
105791,Postpaid,North,App,66,31.92,28.59,2,4,38.89,0,Heavy,High,Elevated
105792,Prepaid,South,Store,36,14.78,7.69,2,6,14.78,0,Moderate,Low,Elevated
105793,Prepaid,North,Web,44,13.83,11.13,1,5,13.83,0,Moderate,Low,Elevated
105794,Family,West,Store,62,31.98,13.01,2,1,32.4,0,Moderate,Mid,Medium
105795,Postpaid,East,Partner,68,29.56,13.69,1,5,30.27,0,Moderate,Mid,Elevated
105796,Postpaid,Central,Web,65,22.51,7.69,0,2,22.51,0,Moderate,Mid,Low
105797,Family,South,Store,8,34.75,24.67,2,2,40.07,1,Heavy,High,Medium
105798,Postpaid,North,App,9,21.13,24.14,1,3,26.23,0,Heavy,Mid,Medium
105799,Postpaid,West,Store,32,26.01,9.82,0,0,26.01,0,Moderate,Mid,Low
105800,Postpaid,East,App,26,21.95,21.44,0,2,25.91,1,Heavy,Mid,Low
105801,Postpaid,West,App,49,29.18,10.25,1,4,29.18,0,Moderate,Mid,Medium
105802,Family,East,Store,32,30.99,8.39,0,4,30.99,0,Moderate,Mid,Medium
105803,Postpaid,West,Web,30,37.93,4.85,1,2,37.93,0,Light,High,Medium
105804,Postpaid,North,App,7,31.67,8.91,2,3,31.67,0,Moderate,Mid,Medium
105805,Family,Central,App,26,40.56,10.16,1,8,40.56,0,Moderate,High,Elevated
105806,Postpaid,North,App,42,35.3,11.16,2,3,35.3,0,Moderate,High,Medium
105807,Family,West,App,51,31.53,19.01,1,1,34.47,0,Heavy,Mid,Low
105808,Prepaid,South,App,13,16.46,10.28,0,6,16.46,0,Moderate,Low,Elevated
105809,Family,West,Web,44,34.35,8.65,2,4,34.35,0,Moderate,Mid,Elevated
105810,Postpaid,Central,Store,42,33.44,16.71,2,3,35.42,1,Heavy,High,Medium
105811,Prepaid,Central,App,21,11.23,1.9,0,4,11.23,0,Light,Low,Medium
105812,Postpaid,East,Partner,65,33.34,3.17,2,5,33.34,1,Light,Mid,Elevated
105813,Postpaid,East,Web,32,26.28,17.9,1,2,28.76,1,Heavy,Mid,Medium
105814,Postpaid,West,App,20,36.74,9.21,0,5,36.74,0,Moderate,High,Medium
105815,Family,East,Web,51,40.5,17.13,2,2,42.65,1,Heavy,High,Medium
105816,Prepaid,West,Web,14,15.61,6.22,1,4,15.61,1,Moderate,Low,Medium
105817,Prepaid,South,Store,46,16.87,5.13,0,1,16.87,1,Moderate,Low,Low
105818,Postpaid,East,App,50,26.37,8.77,1,2,26.37,0,Moderate,Mid,Medium
105819,Postpaid,South,Web,33,32.91,23.17,1,2,37.6,0,Heavy,High,Medium
105820,Postpaid,West,App,15,41.88,24.46,2,3,47.11,1,Heavy,High,Medium
105821,Family,North,App,19,20.82,16.94,1,4,22.89,0,Heavy,Mid,Medium
105822,Family,South,Web,16,35.84,5.56,2,4,35.84,0,Moderate,High,Elevated
105823,Prepaid,Central,Web,9,29.69,13.69,2,0,30.4,1,Moderate,Mid,Low
105824,Postpaid,East,Store,72,24.07,17.46,0,2,26.36,0,Heavy,Mid,Low
105825,Prepaid,Central,App,61,13.09,2.82,0,1,13.09,0,Light,Low,Low
105826,Postpaid,South,App,38,27.99,1.65,2,2,27.99,1,Light,Mid,Medium
105827,Prepaid,East,Web,60,22.41,9.64,0,2,22.41,0,Moderate,Mid,Low
105828,Postpaid,East,Web,48,36.91,12.96,1,3,37.31,0,Moderate,High,Medium
105829,Family,South,Web,45,34.03,16.69,2,1,36.0,0,Heavy,High,Medium
105830,Postpaid,West,App,52,24.92,15.51,1,3,26.39,1,Heavy,Mid,Medium
105831,Prepaid,North,Partner,42,18.99,11.29,1,1,18.99,1,Moderate,Low,Low
105832,Prepaid,East,App,41,14.01,10.35,0,4,14.01,0,Moderate,Low,Medium
105833,Postpaid,North,App,10,20.3,20.71,1,4,23.96,0,Heavy,Mid,Medium
105834,Postpaid,West,Web,44,31.73,7.04,1,5,31.73,0,Moderate,Mid,Elevated
105835,Prepaid,West,App,33,29.08,9.19,2,5,29.08,0,Moderate,Mid,Elevated
105836,Family,North,Web,18,38.47,34.22,2,5,47.8,1,Heavy,High,Elevated
105837,Postpaid,East,Store,35,23.68,14.87,2,1,24.89,1,Moderate,Mid,Medium
105838,Postpaid,East,Web,61,30.78,12.81,2,0,31.12,0,Moderate,Mid,Low
105839,Prepaid,West,App,34,18.07,9.11,0,2,18.07,1,Moderate,Low,Low
105840,Postpaid,North,App,35,28.01,0.91,1,2,28.01,0,Light,Mid,Medium
105841,Prepaid,South,Store,18,23.09,3.26,2,5,23.09,1,Light,Mid,Elevated
105842,Prepaid,West,Web,59,18.0,9.04,1,1,18.0,0,Moderate,Low,Low
105843,Postpaid,East,Partner,9,20.44,14.71,0,2,21.57,1,Moderate,Mid,Low
105844,Postpaid,West,App,61,34.05,10.02,0,2,34.05,0,Moderate,Mid,Low
105845,Family,South,Web,68,39.13,14.31,0,1,40.1,0,Moderate,High,Low
105846,Business,Central,App,13,58.73,35.73,2,5,68.7,1,Power,VIP,Elevated
105847,Prepaid,North,App,41,16.49,9.67,3,4,16.49,1,Moderate,Low,Elevated
105848,Prepaid,North,App,43,20.67,6.6,2,2,20.67,1,Moderate,Mid,Medium
105849,Family,East,App,63,39.61,21.33,1,3,43.52,1,Heavy,High,Medium
105850,Business,East,App,24,56.36,36.28,1,3,66.56,1,Power,VIP,Medium
105851,Family,West,App,49,18.86,11.45,2,4,18.86,0,Moderate,Low,Elevated
105852,Prepaid,South,App,8,18.43,8.94,0,2,18.43,1,Moderate,Low,Low
105853,Prepaid,South,Web,60,14.79,6.42,0,1,14.79,0,Moderate,Low,Low
105854,Prepaid,West,App,55,23.88,7.92,2,5,23.88,0,Moderate,Mid,Elevated
105855,Family,South,Web,16,40.49,17.66,1,3,42.87,1,Heavy,High,Medium
105856,Postpaid,West,Web,10,35.2,10.59,1,3,35.2,0,Moderate,High,Medium
105857,Postpaid,West,Store,8,29.57,23.8,0,5,34.53,0,Heavy,Mid,Medium
105858,Postpaid,North,Web,60,38.29,12.84,0,3,38.64,0,Moderate,High,Medium
105859,Prepaid,West,App,45,8.0,10.55,0,3,8.0,0,Moderate,Low,Medium
105860,Postpaid,Central,App,27,28.95,15.17,1,3,30.28,0,Heavy,Mid,Medium
105861,Prepaid,West,Web,40,20.47,9.27,1,6,20.47,0,Moderate,Mid,Elevated
105862,Postpaid,North,Store,41,30.23,12.9,3,3,30.61,0,Moderate,Mid,Elevated
105863,Family,East,Store,7,44.1,28.42,3,4,50.99,0,Heavy,High,Elevated
105864,Postpaid,Central,Partner,32,24.34,15.13,0,3,25.65,0,Heavy,Mid,Medium
105865,Prepaid,West,Web,45,14.37,1.67,0,2,14.37,1,Light,Low,Low
105866,Family,South,App,44,34.96,22.39,1,1,39.32,0,Heavy,High,Low
105867,Postpaid,North,App,14,44.53,14.39,2,2,45.54,0,Moderate,High,Medium
105868,Prepaid,West,Web,67,8.83,12.38,0,1,8.99,0,Moderate,Low,Low
105869,Prepaid,West,Partner,8,25.51,8.38,1,5,25.51,1,Moderate,Mid,Elevated
105870,Postpaid,Central,Store,63,24.9,9.76,1,4,24.9,1,Moderate,Mid,Medium
105871,Prepaid,Central,Web,71,14.23,0.2,0,1,14.23,0,Light,Low,Low
105872,Prepaid,South,Store,55,21.82,9.09,2,3,21.82,1,Moderate,Mid,Medium
105873,Prepaid,West,App,41,8.0,8.36,0,7,8.0,0,Moderate,Low,Elevated
105874,Prepaid,North,Partner,14,18.38,9.04,0,3,18.38,1,Moderate,Low,Medium
105875,Postpaid,North,Web,24,26.85,11.46,1,3,26.85,0,Moderate,Mid,Medium
105876,Postpaid,North,Store,40,28.61,5.31,4,4,28.61,1,Moderate,Mid,Elevated
105877,Prepaid,Central,Web,8,20.94,9.99,4,1,20.94,1,Moderate,Mid,Medium
105878,Postpaid,North,Store,51,31.99,10.18,1,0,31.99,0,Moderate,Mid,Low
105879,Prepaid,East,App,67,22.4,7.94,2,3,22.4,1,Moderate,Mid,Medium
105880,Prepaid,East,Web,54,25.25,0.52,3,4,25.25,1,Light,Mid,Elevated
105881,Prepaid,South,App,68,15.61,7.4,2,4,15.61,0,Moderate,Low,Elevated
105882,Family,East,App,35,35.19,14.28,2,1,36.15,1,Moderate,High,Medium
105883,Business,North,App,19,55.03,12.05,2,0,55.05,0,Moderate,High,Low
105884,Postpaid,South,App,2,35.9,12.81,1,3,36.24,0,Moderate,High,Medium
105885,Prepaid,East,Partner,32,16.46,10.57,1,1,16.46,1,Moderate,Low,Low
105886,Prepaid,West,App,9,14.89,5.15,2,3,14.89,0,Moderate,Low,Medium
105887,Prepaid,West,App,47,23.27,5.13,3,3,23.27,0,Moderate,Mid,Elevated
105888,Family,Central,Web,58,35.06,21.17,1,4,38.91,0,Heavy,High,Medium
105889,Prepaid,South,Web,9,25.76,3.68,1,4,25.76,1,Light,Mid,Medium
105890,Business,North,Web,38,39.63,27.69,1,5,46.22,0,Heavy,High,Elevated
105891,Postpaid,South,Partner,39,21.27,20.6,4,5,24.88,1,Heavy,Mid,Elevated
105892,Postpaid,Central,Web,23,22.33,8.36,1,4,22.33,0,Moderate,Mid,Medium
105893,Family,South,Web,16,27.59,5.79,0,4,27.59,0,Moderate,Mid,Medium
105894,Prepaid,North,App,52,15.26,8.01,1,2,15.26,0,Moderate,Low,Medium
105895,Family,Central,App,17,45.47,17.22,0,0,47.66,0,Heavy,High,Low
105896,Prepaid,Central,Store,3,11.19,4.24,3,3,11.19,1,Light,Low,Elevated
105897,Family,North,Web,44,29.74,8.77,1,4,29.74,0,Moderate,Mid,Medium
105898,Postpaid,West,Web,5,16.75,18.63,1,2,19.54,1,Heavy,Low,Medium
105899,Prepaid,East,Web,23,15.63,12.51,0,2,15.85,1,Moderate,Low,Low
105900,Family,East,Store,7,51.5,7.19,3,5,51.5,0,Moderate,High,Elevated
105901,Prepaid,East,Web,40,15.1,5.18,3,3,15.1,0,Moderate,Low,Elevated
105902,Prepaid,Central,App,16,17.2,3.19,3,2,17.2,0,Light,Low,Medium
105903,Family,North,App,19,30.51,27.26,0,1,36.92,0,Heavy,High,Low
105904,Postpaid,West,Store,29,30.03,8.69,2,3,30.03,0,Moderate,Mid,Medium
105905,Family,North,App,36,44.91,22.02,2,3,49.12,1,Heavy,High,Medium
105906,Postpaid,West,Partner,52,35.27,13.45,3,2,35.88,1,Moderate,High,Medium
105907,Postpaid,West,App,68,28.91,13.24,4,1,29.43,1,Moderate,Mid,Medium
105908,Prepaid,West,App,44,16.92,4.68,2,1,16.92,0,Light,Low,Medium
105909,Prepaid,Central,Web,35,23.62,11.25,3,3,23.62,1,Moderate,Mid,Elevated
