customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned
105171,Postpaid,West,App,34,31.78,9.42,2,5,31.78,0
105172,Family,South,Store,58,48.68,18.93,0,3,51.59,0
105173,Prepaid,South,App,35,25.29,5.73,0,2,25.29,0
105174,Prepaid,South,Partner,4,27.62,5.9,0,5,27.62,1
105175,Prepaid,South,App,62,11.5,10.1,1,6,11.5,0
105176,Prepaid,West,App,10,11.01,4.39,1,0,11.01,1
105177,Prepaid,West,Store,34,20.83,6.83,1,3,20.83,0
105178,Postpaid,Central,Web,12,32.62,20.42,0,2,36.16,0
105179,Postpaid,North,Store,57,31.85,3.58,2,0,31.85,0
105180,Postpaid,West,App,46,29.18,16.06,0,5,30.89,0
105181,Postpaid,South,Web,69,24.76,25.69,2,3,30.51,0
105182,Prepaid,West,App,63,29.56,13.98,1,3,30.39,0
105183,Postpaid,North,Store,19,34.98,9.51,2,5,34.98,1
105184,Prepaid,East,Store,19,20.28,6.13,0,4,20.28,0
105185,Family,East,App,20,45.81,13.74,1,0,46.54,0
105186,Prepaid,South,Store,12,16.98,4.05,1,4,16.98,0
105187,Postpaid,Central,App,68,33.79,20.1,2,2,37.19,1
105188,Family,North,App,6,26.1,15.71,1,4,27.66,0
105189,Postpaid,North,Store,31,34.99,20.27,1,1,38.46,0
105190,Postpaid,West,App,21,25.27,13.14,2,3,25.75,1
105191,Postpaid,East,App,2,32.21,25.89,2,3,38.05,1
105192,Prepaid,South,Web,60,26.68,5.96,2,3,26.68,0
105193,Postpaid,South,Web,37,37.99,25.67,4,2,43.73,1
105194,Family,North,Web,64,28.69,21.93,1,2,32.87,0
105195,Business,Central,Web,45,61.78,39.13,0,3,73.18,0
105196,Postpaid,East,Store,36,39.25,25.65,0,5,44.98,0
105197,Postpaid,South,App,18,26.44,25.6,0,1,32.15,0
105198,Family,South,Store,43,43.02,31.98,3,1,51.41,1
105199,Postpaid,Central,Web,53,24.83,13.54,0,5,25.47,0
105200,Prepaid,Central,Store,3,19.14,3.96,1,5,19.14,1
105201,Prepaid,North,Partner,17,20.06,5.24,0,3,20.06,0
105202,Prepaid,West,Store,27,18.54,8.8,1,3,18.54,0
105203,Postpaid,North,App,9,17.26,17.61,1,3,19.61,1
105204,Prepaid,South,Web,7,20.14,9.35,1,2,20.14,0
105205,Prepaid,Central,App,18,19.12,10.21,1,1,19.12,1
105206,Prepaid,Central,Partner,25,15.55,6.59,1,1,15.55,1
105207,Business,North,App,39,51.09,30.13,0,2,58.7,1
105208,Prepaid,Central,Web,59,14.47,7.86,0,1,14.47,0
105209,Prepaid,West,Store,62,14.79,12.0,0,1,14.79,0
105210,Postpaid,West,App,28,31.2,7.95,0,6,31.2,1
105211,Prepaid,West,Web,39,26.78,14.26,2,3,27.73,1
105212,Business,East,App,2,46.65,9.56,2,4,46.65,0
105213,Family,Central,App,62,33.94,23.31,1,2,38.69,0
105214,Postpaid,South,App,17,24.7,14.1,3,2,25.59,0
105215,Postpaid,East,Web,5,23.94,14.87,2,6,25.14,0
105216,Postpaid,South,Web,44,33.98,16.71,1,3,35.96,0
105217,Prepaid,West,App,27,21.1,8.81,3,1,21.1,0
105218,Prepaid,North,Web,30,15.05,3.42,3,3,15.05,1
105219,Prepaid,East,Partner,32,21.84,5.09,2,3,21.84,0
105220,Prepaid,West,App,46,19.88,6.77,1,1,19.88,1
105221,Postpaid,South,Partner,58,32.76,10.58,0,3,32.76,0
105222,Prepaid,South,App,42,15.28,11.18,3,2,15.28,0
105223,Prepaid,South,Web,44,9.82,6.2,2,4,9.82,1
105224,Postpaid,West,Store,59,31.07,19.23,1,1,34.11,0
105225,Postpaid,South,Partner,57,25.04,20.06,2,2,28.42,0
105226,Prepaid,South,App,13,9.27,6.96,1,1,9.27,1
105227,Prepaid,East,App,25,10.22,7.11,1,1,10.22,0
105228,Prepaid,Central,Web,36,16.64,11.09,0,9,16.64,1
105229,Prepaid,West,Web,68,13.86,12.4,0,6,14.03,0
105230,Family,North,Store,44,41.34,22.23,0,2,45.63,0
105231,Family,Central,Web,59,34.57,28.31,2,6,41.42,0
105232,Postpaid,Central,Web,58,30.56,8.01,1,3,30.56,0
105233,Postpaid,West,App,66,27.61,21.85,2,6,31.75,0
105234,Postpaid,East,App,38,20.86,26.36,0,2,26.89,0
105235,Postpaid,North,App,19,25.2,18.39,2,4,27.88,0
105236,Prepaid,West,App,30,27.16,7.85,1,3,27.16,1
105237,Prepaid,East,Web,1,8.0,15.61,0,2,9.51,1
105238,Postpaid,South,App,50,41.97,16.52,2,1,43.87,0
105239,Postpaid,North,Store,45,22.45,26.39,0,4,28.49,0
105240,Prepaid,South,App,12,13.26,6.43,1,3,13.26,1
105241,Prepaid,West,Web,36,13.2,4.96,3,2,13.2,0
105242,Prepaid,North,App,52,22.16,6.07,2,3,22.16,0
105243,Prepaid,West,App,57,14.65,8.44,0,5,14.65,0
105244,Postpaid,West,Web,56,29.15,16.34,1,5,30.97,0
105245,Postpaid,South,App,8,36.31,8.23,0,1,36.31,1
105246,Postpaid,North,Web,27,32.23,20.37,0,2,35.75,0
105247,Prepaid,North,App,43,17.54,5.91,2,2,17.54,1
105248,Prepaid,South,Web,8,22.22,3.77,1,0,22.22,0
105249,Family,West,App,15,34.34,31.06,2,3,42.34,1
105250,Postpaid,West,App,68,22.13,23.36,1,0,26.9,0
105251,Prepaid,Central,Store,38,9.95,5.96,0,3,9.95,0
105252,Prepaid,Central,Store,42,17.33,8.99,0,0,17.33,1
105253,Family,South,Web,12,41.85,15.16,1,3,43.18,0
105254,Family,West,App,46,41.22,11.7,1,2,41.22,0
105255,Family,East,Web,66,39.6,28.01,2,0,46.32,1
105256,Postpaid,East,App,70,37.93,23.78,2,3,42.88,0
105257,Postpaid,South,Web,14,17.4,19.8,2,4,20.68,1
105258,Postpaid,South,Partner,16,22.54,4.09,1,5,22.54,1
105259,Prepaid,West,App,42,17.75,16.11,3,3,19.48,1
105260,Postpaid,West,App,64,18.86,17.79,0,1,21.29,1
105261,Postpaid,South,Web,1,21.34,23.26,0,2,26.07,0
105262,Prepaid,North,Partner,17,25.68,7.42,1,3,25.68,1
105263,Family,East,Web,12,38.56,10.21,0,3,38.56,0
105264,Postpaid,West,Store,57,46.02,10.18,1,2,46.02,0
105265,Prepaid,East,Web,36,11.09,12.94,1,2,11.48,1
105266,Prepaid,North,App,52,22.08,8.49,0,5,22.08,0
105267,Family,South,Partner,3,41.54,17.69,1,2,43.93,0
105268,Family,West,Web,10,40.41,22.6,0,1,44.86,0
105269,Postpaid,West,Partner,40,16.94,17.95,1,6,19.44,1
105270,Business,North,Web,31,52.28,28.59,0,4,59.25,0
105271,Family,East,Partner,14,37.17,15.1,1,0,38.47,1
105272,Family,East,App,19,41.92,14.3,1,1,42.89,0
105273,Family,West,Partner,53,39.44,23.77,1,2,44.38,0
105274,Postpaid,North,App,1,28.32,17.81,2,4,30.75,1
105275,Family,West,App,63,37.56,9.74,0,4,37.56,0
105276,Postpaid,Central,App,12,23.09,0.2,4,5,23.09,0
105277,Postpaid,South,App,55,28.76,5.48,2,3,28.76,0
105278,Prepaid,South,App,46,24.01,8.56,2,2,24.01,0
105279,Family,North,Store,5,28.85,11.67,2,5,28.85,1
105280,Business,North,App,56,56.97,9.29,0,1,56.97,1
105281,Prepaid,Central,App,36,9.0,8.54,1,5,9.0,0
105282,Business,Central,App,22,48.86,28.28,6,0,55.69,1
105283,Postpaid,North,Web,9,27.61,24.74,2,2,32.97,1
105284,Prepaid,Central,Store,9,20.04,2.25,0,2,20.04,1
105285,Prepaid,North,Web,30,15.87,10.64,0,3,15.87,0
105286,Family,East,Web,22,50.62,19.65,1,1,53.84,1
105287,Postpaid,West,Web,61,34.52,23.31,0,2,39.27,0
105288,Prepaid,South,App,40,21.26,3.7,1,3,21.26,0
105289,Postpaid,East,Store,3,28.76,14.03,2,5,29.62,0
105290,Prepaid,West,Store,64,20.54,6.81,2,1,20.54,1
105291,Postpaid,North,App,19,34.81,22.83,1,2,39.36,1
105292,Family,Central,Partner,44,40.73,34.37,1,4,50.12,0
105293,Postpaid,South,App,60,30.5,14.01,0,0,31.35,0
105294,Family,North,Partner,49,33.93,25.9,0,5,39.77,0
105295,Postpaid,Central,App,30,33.98,2.78,2,4,33.98,0
105296,Business,East,Web,1,49.66,28.56,0,2,56.61,1
105297,Prepaid,South,App,17,22.99,5.0,3,3,22.99,0
105298,Prepaid,South,Partner,42,21.33,10.17,1,3,21.33,1
105299,Prepaid,North,Web,69,21.35,3.38,2,3,21.35,0
105300,Postpaid,South,App,3,37.06,12.21,4,2,37.15,0
105301,Postpaid,South,App,12,27.28,19.23,1,3,30.32,1
105302,Family,East,Store,26,47.01,21.59,0,3,51.04,0
105303,Prepaid,East,App,57,15.28,10.48,2,4,15.28,1
105304,Prepaid,Central,App,69,8.45,4.51,3,2,8.45,0
105305,Postpaid,Central,Partner,13,32.13,6.16,1,2,32.13,0
105306,Business,South,Store,42,53.11,24.12,2,4,58.2,0
105307,Prepaid,Central,App,70,12.57,9.56,2,3,12.57,1
105308,Prepaid,Central,Store,72,11.6,10.98,1,3,11.6,0
105309,Prepaid,Central,App,57,22.47,13.09,0,3,22.93,1
105310,Postpaid,West,Web,57,36.26,19.2,4,2,39.29,1
105311,Prepaid,North,App,20,20.56,4.8,1,1,20.56,0
105312,Postpaid,North,App,23,31.47,12.89,2,1,31.85,0
105313,Postpaid,Central,App,71,26.48,20.24,1,2,29.94,0
105314,Postpaid,East,Partner,45,25.56,11.97,1,8,25.56,0
105315,Postpaid,Central,App,9,36.18,19.12,0,0,39.17,0
105316,Prepaid,West,Web,5,22.08,10.1,0,1,22.08,0
105317,Family,South,Store,62,37.04,38.34,2,4,48.1,1
105318,Postpaid,South,Web,10,31.47,17.71,2,2,33.87,1
105319,Prepaid,Central,App,51,19.85,1.19,2,4,19.85,0
105320,Prepaid,North,Web,24,23.18,4.11,0,4,23.18,0
105321,Postpaid,West,Partner,13,34.54,18.15,0,5,37.12,1
105322,Family,Central,App,9,42.57,29.87,2,2,50.07,1
105323,Prepaid,North,App,40,19.64,10.08,1,1,19.64,1
105324,Prepaid,South,Partner,58,16.89,9.41,1,2,16.89,1
105325,Prepaid,East,App,1,17.58,5.64,0,3,17.58,1
105326,Postpaid,Central,Web,51,19.51,5.64,1,4,19.51,0
105327,Business,East,Web,42,68.27,17.52,1,2,70.59,0
105328,Postpaid,North,App,58,25.42,4.41,0,2,25.42,0
105329,Postpaid,North,App,42,17.5,1.92,2,5,17.5,0
105330,Family,South,App,10,33.5,14.29,2,2,34.47,0
105331,Family,South,Store,30,20.7,7.49,1,1,20.7,0
105332,Prepaid,South,Store,72,18.71,3.98,0,0,18.71,0
105333,Prepaid,Central,Web,60,15.63,9.39,3,1,15.63,1
105334,Postpaid,North,Store,26,33.39,12.18,1,4,33.47,0
105335,Family,West,Web,68,46.09,26.4,2,1,52.14,0
105336,Postpaid,Central,App,1,33.14,18.8,2,3,35.99,0
105337,Postpaid,West,App,39,32.09,21.8,1,6,36.21,0
105338,Family,West,App,56,36.23,21.85,3,5,40.37,0
105339,Prepaid,North,App,49,15.44,0.2,2,4,15.44,0
105340,Prepaid,East,App,13,20.13,14.97,1,2,21.38,1
105341,Prepaid,South,Partner,11,17.98,16.36,0,3,19.81,1
105342,Family,South,App,54,46.62,18.83,1,3,49.48,0
105343,Postpaid,East,App,72,42.53,25.06,1,1,48.01,0
105344,Prepaid,North,Web,56,22.52,7.47,1,2,22.52,0
105345,Prepaid,South,Web,62,26.88,12.7,1,2,27.17,0
105346,Family,West,Store,66,37.24,22.21,3,2,41.53,0
105347,Family,East,App,69,41.01,24.84,1,7,46.4,0
105348,Postpaid,North,App,57,38.63,7.18,2,7,38.63,1
105349,Prepaid,North,App,57,19.84,14.41,0,1,20.85,0
105350,Family,South,App,57,39.06,12.86,1,5,39.42,0
105351,Family,East,App,24,42.62,23.92,1,1,47.63,0
105352,Postpaid,East,Web,39,35.55,18.2,2,5,38.15,0
105353,Postpaid,North,Partner,16,33.39,14.6,2,1,34.48,0
105354,Family,West,App,39,55.2,33.27,0,2,64.13,1
105355,Business,Central,App,37,51.96,20.1,0,1,55.37,1
105356,Postpaid,East,Partner,5,42.34,13.67,0,3,43.04,0
105357,Postpaid,East,Store,6,33.67,5.31,2,1,33.67,1
105358,Postpaid,West,Web,69,24.71,22.56,3,0,29.14,0
105359,Family,Central,Partner,40,31.26,14.51,2,5,32.31,0
105360,Postpaid,Central,Web,3,31.56,5.24,2,1,31.56,0
105361,Prepaid,North,Web,27,17.23,6.09,2,2,17.23,1
105362,Prepaid,South,App,65,15.95,7.47,0,2,15.95,0
105363,Family,North,Partner,53,31.98,10.51,2,8,31.98,1
105364,Family,West,Web,60,35.52,19.06,0,0,38.48,0
105365,Business,North,App,46,52.68,38.06,1,4,63.63,0
105366,Postpaid,Central,Store,51,19.33,24.29,0,0,24.49,0
105367,Family,North,App,18,47.56,18.03,1,4,50.09,0
105368,Family,West,Store,61,46.34,18.89,1,2,49.24,1
105369,Prepaid,South,App,53,22.12,0.2,0,3,22.12,0
105370,Prepaid,East,Store,18,26.03,3.87,2,5,26.03,0
105371,Business,East,Store,23,69.64,26.89,1,1,75.89,0
105372,Prepaid,West,Store,56,18.02,12.15,3,2,18.08,0
105373,Postpaid,East,Web,18,30.55,33.05,0,2,39.39,0
105374,Postpaid,East,App,49,22.59,15.97,1,4,24.25,0
105375,Postpaid,West,App,31,24.96,12.26,0,2,25.07,0
105376,Prepaid,Central,Store,21,18.97,13.2,0,4,19.47,0
105377,Family,West,Store,12,36.77,9.71,1,1,36.77,1
105378,Prepaid,West,Partner,52,16.33,2.95,0,1,16.33,1
105379,Family,East,App,24,40.61,11.66,1,2,40.61,0
105380,Prepaid,Central,Store,41,14.94,15.06,1,0,16.22,1
105381,Postpaid,East,Partner,19,29.24,18.71,0,3,32.06,0
105382,Family,Central,Web,11,31.07,16.15,1,5,32.82,0
105383,Prepaid,West,App,2,16.7,8.27,1,1,16.7,0
105384,Prepaid,North,App,68,20.84,5.29,1,3,20.84,0
105385,Family,North,Web,22,29.29,22.33,0,2,33.63,1
105386,Prepaid,West,App,42,22.27,9.94,4,4,22.27,0
105387,Prepaid,West,App,34,18.35,7.51,2,2,18.35,1
105388,Postpaid,West,Store,27,27.78,20.12,4,3,31.19,0
105389,Business,Central,App,60,48.53,17.75,1,6,50.94,0
105390,Postpaid,East,Store,66,29.6,4.63,2,5,29.6,0
105391,Postpaid,South,Partner,13,23.6,15.96,2,4,25.26,1
105392,Business,East,Partner,3,57.41,24.59,4,4,62.7,1
105393,Postpaid,North,Store,24,38.73,10.4,2,2,38.73,0
105394,Postpaid,East,Partner,8,26.2,8.22,0,3,26.2,1
105395,Postpaid,Central,Web,3,16.66,1.54,1,2,16.66,1
105396,Prepaid,North,Partner,58,20.24,16.04,0,0,21.93,1
105397,Prepaid,Central,Web,6,9.37,2.71,0,3,9.37,0
105398,Postpaid,West,Partner,6,29.59,21.86,1,5,33.73,1
105399,Prepaid,North,App,26,30.05,7.86,1,3,30.05,0
105400,Postpaid,Central,App,41,35.52,22.14,0,2,39.78,0
105401,Prepaid,West,App,36,16.48,7.53,1,3,16.48,0
105402,Postpaid,East,Web,54,21.05,3.54,0,1,21.05,0
105403,Prepaid,South,Partner,54,19.72,2.32,1,1,19.72,0
105404,Postpaid,South,Partner,2,20.83,18.63,0,4,23.62,0
105405,Family,West,Web,55,35.46,15.94,1,1,37.12,0
105406,Postpaid,South,Web,4,31.79,16.92,2,0,33.86,1
105407,Prepaid,South,Store,66,23.68,2.43,1,2,23.68,0
105408,Prepaid,Central,Store,23,21.19,8.86,4,4,21.19,0
105409,Family,West,Web,66,36.94,25.71,1,4,42.7,0
105410,Prepaid,West,App,72,8.31,12.87,2,2,8.67,0
105411,Family,Central,Web,8,25.63,13.53,1,3,26.27,0
105412,Prepaid,North,Web,28,18.64,7.38,2,0,18.64,1
105413,Prepaid,South,App,9,14.82,11.42,1,1,14.82,1
105414,Family,West,Store,70,25.53,10.92,2,3,25.53,0
105415,Postpaid,East,Store,36,29.7,11.22,2,6,29.7,0
105416,Prepaid,North,Web,61,17.83,2.4,2,0,17.83,0
105417,Business,West,Web,43,61.64,34.35,2,7,71.03,1
105418,Prepaid,North,App,62,18.78,5.99,0,3,18.78,0
105419,Postpaid,East,Web,44,29.73,13.45,3,1,30.34,0
105420,Postpaid,East,App,4,45.75,7.01,1,2,45.75,0
105421,Postpaid,West,App,36,38.76,12.25,1,2,38.87,0
105422,Family,South,Store,48,36.75,13.37,2,2,37.33,1
105423,Prepaid,North,Web,71,22.83,14.71,0,2,23.97,0
105424,Business,Central,Partner,60,43.86,37.06,2,1,54.39,0
105425,Postpaid,Central,App,37,21.93,0.2,0,2,21.93,0
105426,Business,East,Web,59,58.49,21.39,1,1,62.43,0
105427,Family,North,Web,68,37.15,24.76,2,3,42.51,0
105428,Business,East,Partner,64,54.02,6.81,3,4,54.02,1
105429,Postpaid,South,App,72,14.96,8.98,1,2,14.96,0
105430,Postpaid,North,App,26,30.61,26.19,4,1,36.57,1
105431,Postpaid,North,Store,32,30.12,19.22,0,3,33.16,0
105432,Postpaid,North,Partner,2,26.19,13.61,1,6,26.87,1
105433,Postpaid,South,App,10,39.31,12.9,0,5,39.69,0
105434,Family,South,Store,59,41.07,17.98,1,1,43.58,0
105435,Prepaid,West,Partner,24,19.46,1.27,3,6,19.46,0
105436,Family,East,Store,32,35.01,20.39,3,1,38.53,0
105437,Prepaid,East,Store,26,15.8,4.99,0,3,15.8,0
105438,Business,North,Partner,67,39.98,27.99,3,3,46.7,0
105439,Prepaid,Central,App,64,25.37,18.19,2,1,27.97,1
105440,Prepaid,North,App,54,13.28,5.41,2,5,13.28,0
105441,Family,South,App,70,34.69,24.07,0,2,39.76,1
105442,Family,West,Store,40,31.06,6.8,0,2,31.06,0
105443,Family,West,App,13,37.51,8.47,1,2,37.51,0
105444,Business,West,App,46,52.12,11.28,0,2,52.12,1
105445,Prepaid,East,App,2,14.59,0.75,1,1,14.59,1
105446,Family,South,Store,31,31.25,11.13,0,1,31.25,0
105447,Postpaid,South,Web,60,35.14,9.6,1,3,35.14,0
105448,Postpaid,East,Store,13,34.53,10.9,2,3,34.53,1
105449,Postpaid,South,Web,41,21.49,20.54,2,1,25.08,0
105450,Prepaid,South,Partner,56,17.41,12.28,0,5,17.53,1
105451,Postpaid,North,Web,55,23.05,8.11,1,1,23.05,0
105452,Family,Central,Web,43,50.07,15.21,1,2,51.42,0
105453,Prepaid,North,App,24,22.56,7.89,0,3,22.56,0
105454,Business,South,Store,18,52.82,34.59,2,1,62.3,1
105455,Postpaid,Central,App,12,25.45,15.71,3,3,27.0,0
105456,Prepaid,West,Store,54,18.31,5.45,3,2,18.31,0
105457,Postpaid,East,Partner,20,20.38,12.38,0,1,20.54,1
105458,Prepaid,West,App,47,19.55,15.91,1,3,21.2,0
105459,Prepaid,North,App,4,16.21,5.87,2,2,16.21,1
105460,Postpaid,West,Web,22,37.32,11.3,1,4,37.32,0
105461,Prepaid,South,Partner,28,14.17,6.93,2,0,14.17,0
105462,Prepaid,Central,Web,56,12.77,0.86,0,2,12.77,0
105463,Family,South,App,8,34.94,23.15,0,0,39.62,0
105464,Prepaid,West,Store,34,17.64,7.22,1,6,17.64,0
105465,Family,East,App,34,41.58,9.36,0,2,41.58,0
105466,Family,North,Store,24,33.58,22.25,0,4,37.89,0
105467,Prepaid,South,Web,58,17.99,0.2,1,4,17.99,1
105468,Postpaid,West,Web,71,31.97,17.95,1,3,34.47,0
105469,Prepaid,South,App,4,18.96,6.71,2,0,18.96,1
105470,Postpaid,Central,Partner,68,32.79,16.23,3,1,34.57,1
105471,Prepaid,South,App,65,17.06,11.66,0,0,17.06,0
105472,Business,West,App,61,54.65,30.5,3,3,62.42,1
105473,Prepaid,West,Web,9,20.57,10.05,2,2,20.57,1
105474,Postpaid,East,Store,28,25.22,16.92,0,3,27.29,1
105475,Prepaid,West,Store,48,23.75,6.53,0,1,23.75,1
105476,Prepaid,West,App,15,12.98,9.27,0,4,12.98,1
105477,Postpaid,West,App,18,20.89,8.99,0,4,20.89,1
105478,Postpaid,East,App,41,34.12,13.91,2,2,34.92,0
105479,Business,West,Web,61,55.5,18.21,2,4,58.11,0
105480,Prepaid,South,App,12,23.38,7.72,2,6,23.38,0
105481,Prepaid,North,Partner,1,17.6,11.85,0,5,17.6,1
105482,Postpaid,North,Web,72,34.08,4.42,2,1,34.08,1
105483,Postpaid,West,Web,31,22.66,10.47,0,3,22.66,0
105484,Family,Central,Web,6,44.61,27.43,0,2,51.09,0
105485,Family,North,Web,70,41.33,11.52,2,2,41.33,0
105486,Family,East,Store,20,45.14,21.9,0,1,49.3,0
105487,Prepaid,South,Partner,9,18.95,11.24,3,3,18.95,0
105488,Postpaid,East,App,49,32.27,9.01,1,0,32.27,0
105489,Family,West,App,55,30.75,9.8,2,3,30.75,0
105490,Prepaid,West,Store,10,18.56,13.42,0,3,19.15,0
105491,Postpaid,West,App,53,24.51,11.07,1,2,24.51,0
105492,Prepaid,West,Web,28,15.59,0.2,0,6,15.59,1
105493,Prepaid,North,Partner,23,20.35,9.95,2,3,20.35,1
105494,Family,East,Web,49,25.81,11.67,0,4,25.81,0
105495,Prepaid,South,App,5,11.05,13.49,2,1,11.67,1
105496,Business,Central,App,13,51.51,4.81,1,1,51.51,1
105497,Prepaid,West,App,60,15.37,11.73,0,3,15.37,0
105498,Prepaid,North,App,71,16.06,6.71,0,1,16.06,0
105499,Prepaid,South,Store,66,20.64,0.2,5,2,20.64,1
105500,Prepaid,East,Web,57,18.44,9.75,2,1,18.44,0
105501,Postpaid,Central,Web,10,24.54,18.34,1,4,27.2,0
105502,Prepaid,North,Store,23,12.04,0.77,1,2,12.04,0
105503,Postpaid,East,App,62,21.11,9.76,0,4,21.11,0
105504,Family,South,App,52,39.41,24.79,3,4,44.78,1
105505,Postpaid,West,Store,60,32.77,19.69,1,3,36.0,0
105506,Prepaid,West,App,30,13.96,11.49,1,0,13.96,0
105507,Postpaid,South,App,42,31.99,11.26,1,2,31.99,1
105508,Family,West,Web,54,52.04,11.77,0,2,52.04,0
105509,Postpaid,North,App,57,32.37,19.71,0,0,35.61,0
105510,Prepaid,West,App,53,12.29,7.82,0,1,12.29,0
105511,Postpaid,South,Store,3,30.85,9.16,1,3,30.85,1
105512,Postpaid,East,App,15,33.47,17.19,2,2,35.65,0
105513,Prepaid,South,Web,36,13.76,4.37,1,2,13.76,1
105514,Prepaid,West,App,51,16.55,4.59,2,1,16.55,0
105515,Business,South,Web,70,43.51,32.16,2,2,51.98,1
105516,Prepaid,East,Store,22,22.3,5.54,1,2,22.3,1
105517,Prepaid,North,App,56,19.46,12.88,1,4,19.83,1
105518,Prepaid,South,App,48,14.41,6.27,1,4,14.41,0
105519,Postpaid,West,Partner,20,31.77,20.89,0,6,35.51,1
105520,Postpaid,East,Store,13,24.72,19.25,0,1,27.76,1
105521,Prepaid,East,Web,45,17.49,9.61,0,3,17.49,0
105522,Postpaid,West,Partner,24,28.53,5.06,1,3,28.53,1
105523,Postpaid,East,App,16,29.87,20.82,2,3,33.58,1
105524,Prepaid,Central,Store,16,15.88,2.38,0,0,15.88,0
105525,Family,South,Web,16,33.47,10.83,2,5,33.47,0
105526,Prepaid,Central,Web,7,24.04,4.05,0,2,24.04,0
105527,Prepaid,Central,App,14,14.25,9.98,1,3,14.25,1
105528,Business,East,Partner,71,52.23,24.35,0,1,57.42,0
105529,Family,South,Store,14,50.93,7.05,4,4,50.93,1
105530,Postpaid,West,Web,30,35.48,15.36,1,4,36.89,0
105531,Family,West,App,36,22.22,6.32,0,5,22.22,1
105532,Postpaid,North,Store,51,35.85,0.2,1,3,35.85,0
105533,Postpaid,South,App,23,31.98,6.1,1,2,31.98,0
105534,Family,North,Partner,60,25.8,6.81,1,1,25.8,0
105535,Family,West,App,57,34.67,22.64,2,6,39.14,1
105536,Prepaid,West,Web,37,19.81,10.26,1,2,19.81,0
105537,Postpaid,North,App,65,25.44,18.58,0,3,28.2,0
105538,Postpaid,East,App,26,35.68,7.8,0,2,35.68,0
105539,Prepaid,West,App,36,21.23,7.01,2,2,21.23,0
105540,Business,Central,Web,44,60.71,24.99,0,2,66.16,0
105541,Postpaid,North,App,14,30.36,18.99,1,3,33.3,0
105542,Postpaid,South,Web,6,29.58,10.23,2,2,29.58,0
105543,Postpaid,South,Web,72,14.34,18.39,3,0,17.03,0
105544,Postpaid,West,Partner,4,21.47,14.9,2,1,22.69,0
105545,Prepaid,North,Web,4,19.0,14.07,0,1,19.87,1
105546,Business,North,Store,8,47.9,27.04,0,2,54.22,0
105547,Postpaid,West,Store,40,33.49,12.37,1,2,33.65,1
105548,Postpaid,East,App,20,37.58,9.5,1,3,37.58,0
105549,Postpaid,North,Store,16,17.56,6.98,1,5,17.56,1
105550,Prepaid,South,Web,62,20.86,7.89,1,3,20.86,1
105551,Prepaid,North,App,68,14.12,6.12,1,4,14.12,1
105552,Postpaid,South,App,64,32.31,29.64,2,4,39.72,1
105553,Prepaid,South,Store,24,16.48,5.38,0,3,16.48,1
105554,Postpaid,North,Web,7,35.78,9.53,1,2,35.78,1
105555,Family,North,App,69,24.83,32.35,1,2,33.37,1
105556,Prepaid,Central,Web,40,27.69,4.77,1,3,27.69,0
105557,Prepaid,Central,App,71,15.27,9.07,0,6,15.27,0
105558,Postpaid,North,Store,13,26.6,14.59,1,2,27.69,1
105559,Prepaid,West,Partner,68,13.87,3.72,3,1,13.87,0
105560,Business,North,App,23,71.95,32.58,3,5,80.59,1
105561,Postpaid,West,Store,58,31.26,1.39,1,4,31.26,0
105562,Prepaid,Central,Partner,8,21.95,12.91,1,2,22.33,0
105563,Prepaid,West,App,54,16.39,13.36,1,1,16.96,1
105564,Business,West,App,35,51.25,19.03,1,4,54.2,0
105565,Prepaid,South,Partner,69,17.24,11.5,0,0,17.24,0
105566,Postpaid,South,Store,11,28.39,21.41,0,1,32.34,0
105567,Prepaid,East,Partner,17,19.14,6.17,0,2,19.14,1
105568,Prepaid,North,Web,46,14.53,5.62,2,1,14.53,0
105569,Family,West,Store,59,51.35,28.59,1,0,58.31,0
105570,Prepaid,East,Store,64,10.93,11.74,0,3,10.93,1
105571,Prepaid,North,Store,9,15.06,10.6,1,6,15.06,0
105572,Postpaid,East,App,1,36.02,21.45,0,2,39.99,0
105573,Family,West,Store,27,37.22,31.13,0,4,45.26,0
105574,Prepaid,East,Web,8,16.79,2.21,1,2,16.79,0
105575,Prepaid,East,Partner,29,20.92,3.42,2,0,20.92,1
105576,Business,Central,Partner,35,50.6,33.85,0,0,59.78,0
105577,Postpaid,North,Partner,72,28.51,7.45,0,2,28.51,0
105578,Family,West,App,3,37.21,10.14,0,2,37.21,0
105579,Family,South,Store,24,32.25,21.07,4,1,36.06,1
105580,Postpaid,North,App,25,22.53,10.18,2,2,22.53,0
105581,Postpaid,Central,Store,40,37.16,11.19,2,6,37.16,1
105582,Prepaid,South,Partner,24,20.88,7.66,1,2,20.88,1
105583,Postpaid,South,Web,46,24.95,0.24,3,2,24.95,0
105584,Postpaid,North,Web,62,28.26,9.86,1,3,28.26,1
105585,Business,Central,App,49,57.63,25.95,0,5,63.48,0
105586,Postpaid,Central,Store,48,38.65,14.22,1,6,39.58,0
105587,Prepaid,North,App,9,22.25,5.92,1,0,22.25,0
105588,Postpaid,East,Store,64,37.09,13.41,0,2,37.68,1
105589,Postpaid,North,App,41,29.62,14.18,0,4,30.54,0
105590,Postpaid,West,Web,12,28.73,3.76,0,0,28.73,0
